tweet_id,sentiment,content
1957371316,relief,on that note - i do not feel missed.
1957372371,neutral,you might have missed my latest experiment - I know blogs have too many words these days
1957372522,sadness,you okay? i miss you im sad you didnt text todayh
1957373593,sadness,it hurts now
1957374741,sadness,Heavily medicated but can't sleep. Ugh...
1957376888,worry,oops. Cy's place is too near. Trouble for me.
1957378234,relief,"I just want somebody to love, and who loves me. I think and day-dream about about that CONSTANTLY."
1957378535,hate,This is exactly y I hate driving thru dandy - sittin at lights next to a car of asians who r callin out to me &amp; 1 held up a knife scum!
1957378778,hate,thanks dude. Being a low level business man its hard to get normal credit cards..also our place is not listed with any bank
1957378809,worry,Doodle whats wrong?
1957380003,worry,just going into school 2 get some spanish CDs &quot;sigueee&quot; haha. Then guess what my plans are .. studying all day again!
1957383622,hate,yes it is. Sucks don't it
1957385704,happiness,I wanna go to DBSK oppa's Mirotic Concert in Thailand!!! I REALLY WANNA GO SO MUCHHHHH... *burst into tears*
1957387163,happiness,"&quot;might be interested&quot; - thanks, I was: I came, I saw, I winced.. too much like Flatland"
1957388367,sadness,i lost my voice . what should i do ? it's very torture
1957390538,hate,why the fuck am I on twitter!!!
1957392537,neutral,"it's about rain here, or it's just plain cloudy. i don't know which..."
1957392626,sadness,Im so sad we missed you at Family Reunion!!
1957393736,hate,"On way to exam, very very nervous bah"
1957395705,sadness,", i missed everyone tonight"
1957396708,hate,"is tryna find her a 30 yr old junt with a 401 k, stable job, good home with an extra room 4 me and my baggage..so tired of u young dudes"
1957397161,hate,Dang you internet. . . Its been down all night. . .
1957397410,hate,just launched twittix v1.10 - not convinced
1957398625,relief,If it is any consolation I got my BMI tested hahaha it says I am obesed well so much for being unhappy for about 10 minutes.
1957401850,hate,"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed. GGGGGGG'NITEEEEEEEE"
1957402129,worry,miss you
1957403098,hate,How freaking cold is it out in Sydney tonight...
1957403754,hate,woke up from bad dream. grrrr
1957404195,hate,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
1957404489,worry,anticipating a tough day ahead
1957405491,worry,"poor you lmao, just stick your head out the window!"
1957406370,worry,My head hurts
1957408010,worry,Ugg. Unpacking sucks
1957408561,hate,I hate it when this computer screws up and decides not to play sound on videos
1957408740,neutral,hey you WHORE!! that's kinda mean dont yu think?!
1957410592,worry,i got a messgae but it didnt work cause i have a text saver not like money credit im sad now. wat do i do?? xoxo
1957411581,neutral,so my friends are coming to see you on NYC...but im on stupid vaca in the stupid cayman islands so i cnt go iloveyou&lt;3
1957411775,sadness,Your youtube account is down.
1957412584,sadness,i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be &amp; you get emotional
1957413976,sadness,you ever come across something that reminds you alot of the one person that completely broke your heart? cause i just did
1957414856,sadness,Ria got a a G1 phone and im jealous
1957416220,worry,why have you still not called me back regarding the groundbreaking production i sent you earlier
1957419654,neutral,"I can't have any pets in the appartment I really want, so no rat yet."
1957421152,neutral,So hot today. Why must it be a weekday
1957422689,happiness,there was like no1 there n tha DJ comp was hella wack... no gud DJs but got in free so its all gud
1957422951,relief,just fed three very hungry stray kitties three cans or tuna. i hope they stay warm and safe tonight
1957424035,neutral,"Gotta sleep, and then off to work"
1957424442,relief,is finally gotten online after logging 200km over the last two days on errands as the family driver
1957426182,sadness,I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad.
1957428311,sadness,"I want to ride my bicycle today, but it's too cold and cloudy today"
1957428358,worry,i have the song here comes goodbye stuck in my head not a good song to be singing considering my situation
1957429077,neutral,is it weird that i really want a harry potter bed spread and pillows???? i wish i could find one that wasn't gryffindor
1957431489,worry,Totally broke is right. I have to wait till Monday to get paid though! BOOHOO!
1957434786,worry,vmware fusion seems getting slower and slower
1957435007,hate,Waiting for my driver! Hate to wait!!!!!
1957435228,worry,Gudafternoon twitter followers.. Hey m giving u chance now to help me get a gud placement.. m still maintaining a jobless profile... ;(
1957439635,sadness,Shucks! Sorry! Sometimes I get wrapped up in FB and forget to check how you doin'?
1957440078,sadness,"And apparently I misplaced my iPod, the 30 gb"
1957441479,hate,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux
1957442173,hate,aww that sucks
1957442918,neutral,you forgot your fans too! haha
1957444593,sadness,is seriously heartbroken!!!
1957444758,hate,nick's voice still makes me wanna kill things
1957445117,worry,start work 2 moro at 6:30. not looking forward to it
1957445252,sadness,...being lonely all the time.
1957445896,love,Ok so I did shed a few tears watching the preview for next weeks Medium. I'm so scared. I'm so addicted to this show. I love it
1957446539,worry,Having horrible nightmares not gonna go back to sleep
1957446936,sadness,"I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me"
1957447147,worry,"is trying so hard to not worry and be at peace despite her circumstances, but wonders why some christians are the ones making it so hard."
1957450274,sadness,Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong
1957452090,relief,"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?"
1957453857,happiness,wish my nicky were home too
1957454104,hate,again your fault i didnt make u leave
1957454380,love,"i really want to marry leighton meester. damn, can`t take my eyes of her."
1957455502,sadness,When are you guys coming back to do a tour in Oz? I missed you when you were here earlier this year Made me sad
1957458292,sadness,its taking foreverrr for to get here im bored..
1957458941,hate,I'm pretty sure Isis has a tapeworm. So she's allowed to snuggle with me all she wants tonight.
1957460018,love,"MARRRRRRRRRRY ME! &lt;3 have fun partying tonight, have a drink for me, if only i was 18 i wud come there just to see you!"
1957460452,hate,got such sore feet
1957460469,worry,"uff, ble litt trist av ï¿½ lese den siste tweetsen din the challenge prooved too be tough!! :'("
1957461215,sadness,if not impossible
1957462405,sadness,boo for all the season finales..
1957465259,hate,FUCKSAKE i shouldn't smoke so much stuff.
1957467935,hate,So damn tired! Another long day trw!
1957468342,hate,"just woke up, I'm starving"
1957468844,neutral,I need a present for my mom. Could anybody help me ?!
1957471766,sadness,D; You get hate tweets that's sasd.
1957472514,worry,"missing my man, two months is so long to not see him"
1957474013,sadness,"so sorry to hear that. I lost two hard drives this year, I know the feeling"
1957474049,sadness,So many farewell parties! sad to see people leaving ..
1957475589,worry,I miss the Doctor Who regular series.
1957476026,sadness,im the only ho that didnt go to tigerheat tonite
1957476665,worry,"Yes otherdad Wait, do I go back to sleep or cause mischief?"
1957477066,sadness,yup-unfortunately Took today off work and just slept all day.
1957479923,worry,I'm concerned for that family
1957480314,hate,I will never forgive you for burying the erotica. You're snuffing out our love.
1957480356,hate,"Had to fix bike chain on the way to work...arrived a filthy, bloody mess lovely weather though!"
1957480358,neutral,have you seen who's knocked you off top spot on wefollow for ?
1957481924,sadness,mom is ok so far. just missing jaron
1957482122,worry,just called Toyota. Car won't be ready til 5.
1957483412,sadness,"Use twitter, quit life"
1957483655,relief,Happy belated Birthday to Billy!! I forgot to say that on his bday. I feel aweful!
1957483776,love,"haha yeah i know yeah, things are okay, pretty much the same. i'm slowly sorting things out.. exams are coming D: haha"
1957484159,hate,"wants to move to QLD already, this cold weather is killing me"
1957485440,hate,stuck in huge traffic jam
1957485942,sadness,Trending Topics on Twitter used to useful. Now they're just like middle schoolers passing around notes cause class is boring.
1957486370,hate,hates typing on a mac. wishing that i'll be done my english essay soon. sleeeepy
1957487022,neutral,"going to work, it's 3:30am"
1957487615,sadness,CEREAL DOESNT COME WITH TOYS ANYMORE!. i jus been thinkin i was buyin the wrong kinds say it aint so Mo.
1957488540,worry,haha okay you were talking about middle college grad I think and I got worried
1957489460,sadness,Another boring meeting to attend
1957490341,hate,"bah, i h8 waking up"
1957490771,hate,"i hate working, especially when the weather is good"
1957492675,sadness,friday night is my fav night of the week but now I have to go to stupid dog training classes
1957493949,neutral,nothing
1957494894,hate,Have you ever stepped on a slug by accident? I just did I hate bugs
1957495122,sadness,"Damn, 4got to turn off my alarm so I woke up at 5:45am"
1957495794,sadness,I miss Cary and want to drink some chocolate milk with him.
